accuracy,f1_score,recall,precision,k,modelo_ML
0.6394110075702115,0.6047213921873641,0.6394110075702115,0.8108332330006562,10,MLP
0.6187105864344671,0.5818913913341679,0.6187105864344671,0.8051927079928309,11,MLP
0.5973955675862808,0.557023983856957,0.5973955675862808,0.8072641783341743,12,MLP
0.6226107590328154,0.5907375573258283,0.6226107590328154,0.8075689231780954,13,MLP
0.6119847610311955,0.5706154341400129,0.6119847610311955,0.8009477833846135,14,MLP
0.6111553472664584,0.57051089266485,0.6111553472664584,0.8080922015363527,15,MLP
0.6458605843141498,0.6140673166391841,0.6458605843141498,0.8073093868167849,16,MLP
0.6377832868297213,0.6049878386857661,0.6377832868297213,0.7930346620513578,17,MLP
0.6261431565743341,0.5923708525149661,0.6261431565743341,0.7897287428464768,18,MLP
0.6383358973325806,0.6098990971479934,0.6383358973325806,0.7896099902889655,19,MLP
0.5788452216727507,0.5233254917984097,0.5788452216727507,0.8323391025981624,2,MLP
0.645952886023367,0.6139301074307549,0.645952886023367,0.7903600475848164,20,MLP
0.6414378101152562,0.6142898827414109,0.6414378101152562,0.7911462376757386,21,MLP
0.6364627479884528,0.6030350642055258,0.6364627479884528,0.7829357712576652,22,MLP
0.6329608743373254,0.6070594234978507,0.6329608743373254,0.7946383512481483,23,MLP
0.6576542960871319,0.6268157699782804,0.6576542960871319,0.8029671559943985,24,MLP
0.630842100203626,0.5992524056246872,0.630842100203626,0.7914565283792742,25,MLP
0.6378438950785551,0.6168725203675529,0.6378438950785551,0.794107426343065,26,MLP
0.639441737078553,0.6081242014791997,0.639441737078553,0.7889406344762132,27,MLP
0.6312413574436792,0.6007344745996132,0.6312413574436792,0.7868554210149631,28,MLP
0.6421747184392292,0.6175677154399196,0.6421747184392292,0.7940140661933721,29,MLP
0.5961985145857451,0.5448401544048392,0.5961985145857451,0.8217371478834967,3,MLP
0.634036184533697,0.6037278093961858,0.634036184533697,0.790692235874225,30,MLP
0.6368926177798483,0.6049871249629829,0.6368926177798483,0.7873518403054478,31,MLP
0.654705212147169,0.6354143824010255,0.654705212147169,0.7964661623696969,32,MLP
0.6504675223995291,0.6213148285768262,0.6504675223995291,0.7898741448477604,33,MLP
0.653999188016601,0.6298491499007489,0.653999188016601,0.7920585838812353,34,MLP
0.6383360105167734,0.6078226435373622,0.6383360105167734,0.7905354865617975,35,MLP
0.6620460993180728,0.6350881710634049,0.6620460993180728,0.7915723812533542,36,MLP
0.6074079582371457,0.57040182348093,0.6074079582371457,0.8093665535059366,37,MLP
0.6817636383556782,0.6540924543515252,0.6817636383556782,0.795214997549748,38,MLP
0.6613396243371368,0.6351598220284688,0.6613396243371368,0.7981551894670553,39,MLP
0.5740856716810283,0.5092645054376665,0.5740856716810283,0.823589723892254,4,MLP
0.6689871444639273,0.6426017748158439,0.6689871444639273,0.7923607506038643,40,MLP
0.6451846294507986,0.6198312173162172,0.6451846294507986,0.7953188245318803,41,MLP
0.662783124599045,0.6361940746690498,0.662783124599045,0.7990233088409358,42,MLP
0.6659155103392251,0.644756570813939,0.6659155103392251,0.7990664010879154,43,MLP
0.6602341543261941,0.631336220028045,0.6602341543261941,0.7914637337332342,44,MLP
0.6657316294132214,0.6385892967935145,0.6657316294132214,0.7919825357431303,45,MLP
0.6511431377103019,0.6232407370535629,0.6511431377103019,0.7899241103449597,46,MLP
0.6404553581170497,0.6055989986281853,0.6404553581170497,0.799021972340385,47,MLP
0.6757439578127804,0.6480343252921361,0.6757439578127804,0.7969869430327077,48,MLP
0.6385510925519218,0.6070245357558446,0.6385510925519218,0.7869464263656109,49,MLP
0.6164988107359584,0.5817941902126366,0.6164988107359584,0.8190087552327634,5,MLP
0.65092816508654,0.6217175197740223,0.65092816508654,0.7957355357452607,50,MLP
0.5860324443243183,0.5336466053435007,0.5860324443243183,0.8146098473838685,6,MLP
0.5906392522478758,0.541264159193196,0.5906392522478758,0.8150738210594974,7,MLP
0.5957681826255624,0.5488860404204242,0.5957681826255624,0.8185691359016987,8,MLP
0.5885203272019193,0.5383643274721381,0.5885203272019193,0.7994024058628648,9,MLP
